,EID
1969,ENSMUSG00000019891
1970,ENSMUSG00000019892
1971,ENSMUSG00000019893
1972,ENSMUSG00000019894
1973,ENSMUSG00000019897
1974,ENSMUSG00000019899
1975,ENSMUSG00000019900
1976,ENSMUSG00000019905
1977,ENSMUSG00000019906
1978,ENSMUSG00000019907
1979,ENSMUSG00000019909
1980,ENSMUSG00000019913
1981,ENSMUSG00000019916
1982,ENSMUSG00000019923
1983,ENSMUSG00000019927
1984,ENSMUSG00000019929
1985,ENSMUSG00000019932
1986,ENSMUSG00000019933
1987,ENSMUSG00000019935
1988,ENSMUSG00000019936
1989,ENSMUSG00000019942
1990,ENSMUSG00000019943
1991,ENSMUSG00000019944
1992,ENSMUSG00000019947
1993,ENSMUSG00000019948
1994,ENSMUSG00000019952
1995,ENSMUSG00000019960
1996,ENSMUSG00000019966
1997,ENSMUSG00000019969
1998,ENSMUSG00000019970
1999,ENSMUSG00000019971
2000,ENSMUSG00000019975
2001,ENSMUSG00000019977
2002,ENSMUSG00000019978
2003,ENSMUSG00000019979
2004,ENSMUSG00000019982
2005,ENSMUSG00000019984
2006,ENSMUSG00000019986
2007,ENSMUSG00000019987
2008,ENSMUSG00000019988
2009,ENSMUSG00000019989
2010,ENSMUSG00000019990
2011,ENSMUSG00000019992
2012,ENSMUSG00000019996
2013,ENSMUSG00000019998
2014,ENSMUSG00000020000
2015,ENSMUSG00000020003
2016,ENSMUSG00000020007
2017,ENSMUSG00000020009
2018,ENSMUSG00000020014
2019,ENSMUSG00000020015
2020,ENSMUSG00000020017
2021,ENSMUSG00000020018
2022,ENSMUSG00000020019
2023,ENSMUSG00000020020
2024,ENSMUSG00000020021
2025,ENSMUSG00000020022
2026,ENSMUSG00000020023
2027,ENSMUSG00000020027
2028,ENSMUSG00000020032
2029,ENSMUSG00000020034
2030,ENSMUSG00000020037
2031,ENSMUSG00000020038
2032,ENSMUSG00000020044
2033,ENSMUSG00000020048
2034,ENSMUSG00000020051
2035,ENSMUSG00000020052
2036,ENSMUSG00000020053
2037,ENSMUSG00000020056
2038,ENSMUSG00000020057
2039,ENSMUSG00000020061
2040,ENSMUSG00000020062
2041,ENSMUSG00000020063
2042,ENSMUSG00000020064
2043,ENSMUSG00000020067
2044,ENSMUSG00000020069
2045,ENSMUSG00000020070
2046,ENSMUSG00000020074
2047,ENSMUSG00000020075
2048,ENSMUSG00000020076
2049,ENSMUSG00000020077
2050,ENSMUSG00000020078
2051,ENSMUSG00000020079
2052,ENSMUSG00000020080
2053,ENSMUSG00000020081
2054,ENSMUSG00000020085
2055,ENSMUSG00000020087
2056,ENSMUSG00000020088
2057,ENSMUSG00000020089
2058,ENSMUSG00000020090
2059,ENSMUSG00000020091
2060,ENSMUSG00000020092
2061,ENSMUSG00000020096
2062,ENSMUSG00000020097
2063,ENSMUSG00000020098
2064,ENSMUSG00000020099
2065,ENSMUSG00000020100
2066,ENSMUSG00000020101
2067,ENSMUSG00000020102
2068,ENSMUSG00000020105
2069,ENSMUSG00000020107
2070,ENSMUSG00000020108
2071,ENSMUSG00000020109
2072,ENSMUSG00000020111
2073,ENSMUSG00000020114
2074,ENSMUSG00000020115
2075,ENSMUSG00000020116
2076,ENSMUSG00000020120
2077,ENSMUSG00000020121
2078,ENSMUSG00000020122
2079,ENSMUSG00000020123
2080,ENSMUSG00000020124
2081,ENSMUSG00000020125
2082,ENSMUSG00000020128
2083,ENSMUSG00000020130
2084,ENSMUSG00000020131
2085,ENSMUSG00000020132
2086,ENSMUSG00000020133
2087,ENSMUSG00000020134
2088,ENSMUSG00000020135
2089,ENSMUSG00000020137
2090,ENSMUSG00000020140
2091,ENSMUSG00000020142
2092,ENSMUSG00000020143
2093,ENSMUSG00000020149
2094,ENSMUSG00000020150
2095,ENSMUSG00000020151
2096,ENSMUSG00000020152
2097,ENSMUSG00000020153
2098,ENSMUSG00000020154
2099,ENSMUSG00000020155
2100,ENSMUSG00000020159
2101,ENSMUSG00000020160
2102,ENSMUSG00000020163
2103,ENSMUSG00000020166
2104,ENSMUSG00000020167
2105,ENSMUSG00000020169
2106,ENSMUSG00000020170
2107,ENSMUSG00000020171
2108,ENSMUSG00000020173
2109,ENSMUSG00000020175
2110,ENSMUSG00000020176
2111,ENSMUSG00000020177
2112,ENSMUSG00000020178
2113,ENSMUSG00000020180
2114,ENSMUSG00000020181
2115,ENSMUSG00000020182
2116,ENSMUSG00000020183
2117,ENSMUSG00000020184
2118,ENSMUSG00000020185
2119,ENSMUSG00000020186
2120,ENSMUSG00000020189
2121,ENSMUSG00000020190
2122,ENSMUSG00000020193
2123,ENSMUSG00000020196
2124,ENSMUSG00000020198
2125,ENSMUSG00000020205
2126,ENSMUSG00000020211
2127,ENSMUSG00000020212
2128,ENSMUSG00000020214
2129,ENSMUSG00000020216
2130,ENSMUSG00000020218
2131,ENSMUSG00000020219
2132,ENSMUSG00000020220
2133,ENSMUSG00000020224
2134,ENSMUSG00000020225
2135,ENSMUSG00000020227
2136,ENSMUSG00000020228
2137,ENSMUSG00000020230
2138,ENSMUSG00000020231
2139,ENSMUSG00000020232
2140,ENSMUSG00000020235
2141,ENSMUSG00000020238
2142,ENSMUSG00000020241
2143,ENSMUSG00000020246
2144,ENSMUSG00000020248
2145,ENSMUSG00000020250
2146,ENSMUSG00000020251
2147,ENSMUSG00000020253
2148,ENSMUSG00000020256
2149,ENSMUSG00000020257
2150,ENSMUSG00000020258
2151,ENSMUSG00000020260
2152,ENSMUSG00000020261
2153,ENSMUSG00000020262
2154,ENSMUSG00000020263
2155,ENSMUSG00000020264
2156,ENSMUSG00000020265
2157,ENSMUSG00000020267
2158,ENSMUSG00000020268
2159,ENSMUSG00000020270
2160,ENSMUSG00000020271
2161,ENSMUSG00000020272
2162,ENSMUSG00000020273
2163,ENSMUSG00000020275
2164,ENSMUSG00000020277
2165,ENSMUSG00000020279
2166,ENSMUSG00000020280
2167,ENSMUSG00000020282
2168,ENSMUSG00000020283
2169,ENSMUSG00000020286
2170,ENSMUSG00000020287
2171,ENSMUSG00000020289
2172,ENSMUSG00000020290
2173,ENSMUSG00000020299
2174,ENSMUSG00000020300
2175,ENSMUSG00000020303
2176,ENSMUSG00000020305
2177,ENSMUSG00000020308
2178,ENSMUSG00000020309
2179,ENSMUSG00000020310
2180,ENSMUSG00000020311
2181,ENSMUSG00000020315
2182,ENSMUSG00000020317
2183,ENSMUSG00000020319
2184,ENSMUSG00000020321
2185,ENSMUSG00000020323
2186,ENSMUSG00000020325
2187,ENSMUSG00000020326
2188,ENSMUSG00000020327
2189,ENSMUSG00000020328
2190,ENSMUSG00000020329
2191,ENSMUSG00000020330
2192,ENSMUSG00000020331
2193,ENSMUSG00000020332
2194,ENSMUSG00000020333
2195,ENSMUSG00000020334
2196,ENSMUSG00000020335
2197,ENSMUSG00000020340
2198,ENSMUSG00000020346
2199,ENSMUSG00000020349
2200,ENSMUSG00000020354
2201,ENSMUSG00000020357
2202,ENSMUSG00000020358
2203,ENSMUSG00000020359
2204,ENSMUSG00000020361
2205,ENSMUSG00000020362
2206,ENSMUSG00000020363
2207,ENSMUSG00000020364
2208,ENSMUSG00000020366
2209,ENSMUSG00000020368
2210,ENSMUSG00000020372
2211,ENSMUSG00000020374
2212,ENSMUSG00000020375
2213,ENSMUSG00000020376
2214,ENSMUSG00000020380
2215,ENSMUSG00000020383
2216,ENSMUSG00000020385
2217,ENSMUSG00000020386
2218,ENSMUSG00000020387
2219,ENSMUSG00000020388
2220,ENSMUSG00000020389
2221,ENSMUSG00000020390
2222,ENSMUSG00000020392
2223,ENSMUSG00000020393
2224,ENSMUSG00000020395
2225,ENSMUSG00000020396
2226,ENSMUSG00000020397
2227,ENSMUSG00000020399
2228,ENSMUSG00000020400
2229,ENSMUSG00000020402
2230,ENSMUSG00000020405
2231,ENSMUSG00000020407
2232,ENSMUSG00000020409
2233,ENSMUSG00000020411
2234,ENSMUSG00000020412
2235,ENSMUSG00000020413
2236,ENSMUSG00000020419
2237,ENSMUSG00000020422
2238,ENSMUSG00000020423
2239,ENSMUSG00000020427
2240,ENSMUSG00000020428
2241,ENSMUSG00000020429
2242,ENSMUSG00000020430
2243,ENSMUSG00000020431
2244,ENSMUSG00000020432
2245,ENSMUSG00000020434
2246,ENSMUSG00000020435
2247,ENSMUSG00000020436
2248,ENSMUSG00000020437
2249,ENSMUSG00000020439
2250,ENSMUSG00000020440
2251,ENSMUSG00000020441
2252,ENSMUSG00000020444
2253,ENSMUSG00000020447
2254,ENSMUSG00000020448
2255,ENSMUSG00000020451
2256,ENSMUSG00000020453
2257,ENSMUSG00000020454
2258,ENSMUSG00000020455
2259,ENSMUSG00000020456
2260,ENSMUSG00000020457
2261,ENSMUSG00000020458
2262,ENSMUSG00000020459
2263,ENSMUSG00000020461
2264,ENSMUSG00000020462
2265,ENSMUSG00000020463
2266,ENSMUSG00000020464
2267,ENSMUSG00000020467
2268,ENSMUSG00000020469
2269,ENSMUSG00000020471
2270,ENSMUSG00000020472
2271,ENSMUSG00000020473
2272,ENSMUSG00000020474
2273,ENSMUSG00000020475
2274,ENSMUSG00000020476
2275,ENSMUSG00000020477
2276,ENSMUSG00000020482
2277,ENSMUSG00000020483
2278,ENSMUSG00000020484
2279,ENSMUSG00000020485
2280,ENSMUSG00000020492
2281,ENSMUSG00000020493
2282,ENSMUSG00000020495
2283,ENSMUSG00000020513
2284,ENSMUSG00000020514
2285,ENSMUSG00000020515
2286,ENSMUSG00000020516
2287,ENSMUSG00000020519
2288,ENSMUSG00000020520
2289,ENSMUSG00000020521
2290,ENSMUSG00000020522
2291,ENSMUSG00000020523
2292,ENSMUSG00000020524
2293,ENSMUSG00000020525
2294,ENSMUSG00000020526
2295,ENSMUSG00000020527
2296,ENSMUSG00000020528
2297,ENSMUSG00000020530
2298,ENSMUSG00000020532
2299,ENSMUSG00000020534
2300,ENSMUSG00000020536
2301,ENSMUSG00000020537
2302,ENSMUSG00000020538
2303,ENSMUSG00000020541
2304,ENSMUSG00000020542
2305,ENSMUSG00000020544
2306,ENSMUSG00000020546
2307,ENSMUSG00000020547
2308,ENSMUSG00000020549
2309,ENSMUSG00000020553
2310,ENSMUSG00000020562
2311,ENSMUSG00000020564
2312,ENSMUSG00000020566
2313,ENSMUSG00000020570
2314,ENSMUSG00000020571
2315,ENSMUSG00000020572
2316,ENSMUSG00000020573
2317,ENSMUSG00000020576
2318,ENSMUSG00000020577
2319,ENSMUSG00000020580
2320,ENSMUSG00000020581
2321,ENSMUSG00000020583
2322,ENSMUSG00000020585
2323,ENSMUSG00000020590
2324,ENSMUSG00000020591
2325,ENSMUSG00000020592
2326,ENSMUSG00000020593
2327,ENSMUSG00000020594
2328,ENSMUSG00000020598
2329,ENSMUSG00000020599
2330,ENSMUSG00000020601
2331,ENSMUSG00000020604
2332,ENSMUSG00000020605
2333,ENSMUSG00000020608
2334,ENSMUSG00000020609
2335,ENSMUSG00000020610
2336,ENSMUSG00000020611
2337,ENSMUSG00000020612
2338,ENSMUSG00000020614
2339,ENSMUSG00000020620
2340,ENSMUSG00000020621
2341,ENSMUSG00000020622
2342,ENSMUSG00000020623
2343,ENSMUSG00000020627
2344,ENSMUSG00000020628
2345,ENSMUSG00000020629
2346,ENSMUSG00000020630
2347,ENSMUSG00000020633
2348,ENSMUSG00000020634
2349,ENSMUSG00000020635
2350,ENSMUSG00000020636
2351,ENSMUSG00000020638
2352,ENSMUSG00000020639
2353,ENSMUSG00000020640
2354,ENSMUSG00000020641
2355,ENSMUSG00000020642
2356,ENSMUSG00000020644
2357,ENSMUSG00000020646
2358,ENSMUSG00000020647
2359,ENSMUSG00000020648
2360,ENSMUSG00000020649
2361,ENSMUSG00000020650
2362,ENSMUSG00000020651
2363,ENSMUSG00000020652
2364,ENSMUSG00000020653
2365,ENSMUSG00000020654
2366,ENSMUSG00000020656
2367,ENSMUSG00000020657
2368,ENSMUSG00000020658
2369,ENSMUSG00000020659
2370,ENSMUSG00000020660
2371,ENSMUSG00000020661
2372,ENSMUSG00000020664
2373,ENSMUSG00000020668
2374,ENSMUSG00000020669
2375,ENSMUSG00000020671
2376,ENSMUSG00000020672
2377,ENSMUSG00000020673
2378,ENSMUSG00000020674
2379,ENSMUSG00000020676
2380,ENSMUSG00000020677
2381,ENSMUSG00000020679
2382,ENSMUSG00000020680
2383,ENSMUSG00000020681
2384,ENSMUSG00000020682
2385,ENSMUSG00000020684
2386,ENSMUSG00000020686
2387,ENSMUSG00000020687
2388,ENSMUSG00000020689
2389,ENSMUSG00000020690
2390,ENSMUSG00000020692
2391,ENSMUSG00000020694
2392,ENSMUSG00000020695
2393,ENSMUSG00000020696
2394,ENSMUSG00000020697
2395,ENSMUSG00000020698
2396,ENSMUSG00000020700
2397,ENSMUSG00000020701
2398,ENSMUSG00000020704
2399,ENSMUSG00000020705
2400,ENSMUSG00000020706
2401,ENSMUSG00000020708
2402,ENSMUSG00000020709
2403,ENSMUSG00000020715
2404,ENSMUSG00000020716
2405,ENSMUSG00000020718
2406,ENSMUSG00000020719
2407,ENSMUSG00000020720
2408,ENSMUSG00000020721
2409,ENSMUSG00000020722
2410,ENSMUSG00000020723
2411,ENSMUSG00000020728
2412,ENSMUSG00000020732
2413,ENSMUSG00000020733
2414,ENSMUSG00000020734
2415,ENSMUSG00000020736
2416,ENSMUSG00000020738
2417,ENSMUSG00000020739
2418,ENSMUSG00000020740
2419,ENSMUSG00000020741
2420,ENSMUSG00000020743
2421,ENSMUSG00000020744
2422,ENSMUSG00000020745
2423,ENSMUSG00000020752
2424,ENSMUSG00000020755
2425,ENSMUSG00000020758
2426,ENSMUSG00000020766
2427,ENSMUSG00000020770
2428,ENSMUSG00000020773
2429,ENSMUSG00000020774
2430,ENSMUSG00000020775
2431,ENSMUSG00000020776
2432,ENSMUSG00000020777
2433,ENSMUSG00000020778
2434,ENSMUSG00000020780
2435,ENSMUSG00000020781
2436,ENSMUSG00000020782
2437,ENSMUSG00000020783
2438,ENSMUSG00000020785
2439,ENSMUSG00000020787
2440,ENSMUSG00000020788
2441,ENSMUSG00000020790
2442,ENSMUSG00000020792
2443,ENSMUSG00000020793
2444,ENSMUSG00000020794
2445,ENSMUSG00000020798
2446,ENSMUSG00000020799
2447,ENSMUSG00000020801
2448,ENSMUSG00000020802
2449,ENSMUSG00000020803
2450,ENSMUSG00000020804
2451,ENSMUSG00000020805
2452,ENSMUSG00000020806
2453,ENSMUSG00000020807
2454,ENSMUSG00000020810
2455,ENSMUSG00000020811
2456,ENSMUSG00000020817
2457,ENSMUSG00000020818
2458,ENSMUSG00000020821
2459,ENSMUSG00000020823
2460,ENSMUSG00000020826
2461,ENSMUSG00000020827
2462,ENSMUSG00000020828
2463,ENSMUSG00000020829
2464,ENSMUSG00000020830
2465,ENSMUSG00000020831
2466,ENSMUSG00000020832
2467,ENSMUSG00000020834
2468,ENSMUSG00000020836
2469,ENSMUSG00000020838
2470,ENSMUSG00000020839
2471,ENSMUSG00000020840
2472,ENSMUSG00000020841
2473,ENSMUSG00000020843
2474,ENSMUSG00000020844
2475,ENSMUSG00000020846
2476,ENSMUSG00000020847
2477,ENSMUSG00000020848
2478,ENSMUSG00000020849
2479,ENSMUSG00000020850
2480,ENSMUSG00000020857
2481,ENSMUSG00000020859
2482,ENSMUSG00000020863
2483,ENSMUSG00000020864
2484,ENSMUSG00000020865
2485,ENSMUSG00000020866
2486,ENSMUSG00000020867
2487,ENSMUSG00000020868
2488,ENSMUSG00000020869
2489,ENSMUSG00000020871
2490,ENSMUSG00000020872
2491,ENSMUSG00000020873
2492,ENSMUSG00000020875
2493,ENSMUSG00000020876
2494,ENSMUSG00000020877
2495,ENSMUSG00000020878
2496,ENSMUSG00000020882
2497,ENSMUSG00000020883
2498,ENSMUSG00000020884
2499,ENSMUSG00000020886
2500,ENSMUSG00000020888
2501,ENSMUSG00000020889
2502,ENSMUSG00000020890
2503,ENSMUSG00000020891
2504,ENSMUSG00000020892
2505,ENSMUSG00000020893
2506,ENSMUSG00000020894
2507,ENSMUSG00000020895
2508,ENSMUSG00000020897
2509,ENSMUSG00000020898
2510,ENSMUSG00000020899
2511,ENSMUSG00000020900
2512,ENSMUSG00000020901
2513,ENSMUSG00000020902
2514,ENSMUSG00000020903
2515,ENSMUSG00000020904
2516,ENSMUSG00000020905
2517,ENSMUSG00000020907
2518,ENSMUSG00000020908
2519,ENSMUSG00000020910
2520,ENSMUSG00000020911
2521,ENSMUSG00000020912
2522,ENSMUSG00000020913
2523,ENSMUSG00000020914
2524,ENSMUSG00000020916
2525,ENSMUSG00000020917
2526,ENSMUSG00000020918
2527,ENSMUSG00000020919
2528,ENSMUSG00000020921
2529,ENSMUSG00000020922
2530,ENSMUSG00000020923
2531,ENSMUSG00000020925
2532,ENSMUSG00000020926
2533,ENSMUSG00000020928
2534,ENSMUSG00000020929
2535,ENSMUSG00000020930
2536,ENSMUSG00000020932
2537,ENSMUSG00000020935
2538,ENSMUSG00000020936
2539,ENSMUSG00000020937
2540,ENSMUSG00000020941
2541,ENSMUSG00000020945
2542,ENSMUSG00000020946
2543,ENSMUSG00000020948
2544,ENSMUSG00000020949
2545,ENSMUSG00000020950
2546,ENSMUSG00000020952
2547,ENSMUSG00000020953
2548,ENSMUSG00000020954
2549,ENSMUSG00000020955
2550,ENSMUSG00000020956
2551,ENSMUSG00000020961
2552,ENSMUSG00000020962
2553,ENSMUSG00000020963
2554,ENSMUSG00000020964
2555,ENSMUSG00000020973
2556,ENSMUSG00000020974
2557,ENSMUSG00000020978
2558,ENSMUSG00000020982
2559,ENSMUSG00000020986
2560,ENSMUSG00000020988
2561,ENSMUSG00000020990
2562,ENSMUSG00000020993
2563,ENSMUSG00000020994
2564,ENSMUSG00000021003
2565,ENSMUSG00000021007
2566,ENSMUSG00000021009
2567,ENSMUSG00000021010
2568,ENSMUSG00000021012
2569,ENSMUSG00000021013
2570,ENSMUSG00000021018
2571,ENSMUSG00000021022
2572,ENSMUSG00000021024
2573,ENSMUSG00000021025
2574,ENSMUSG00000021027
2575,ENSMUSG00000021028
2576,ENSMUSG00000021032
2577,ENSMUSG00000021033
2578,ENSMUSG00000021036
2579,ENSMUSG00000021037
2580,ENSMUSG00000021038
2581,ENSMUSG00000021039
2582,ENSMUSG00000021044
2583,ENSMUSG00000021047
2584,ENSMUSG00000021048
2585,ENSMUSG00000021051
2586,ENSMUSG00000021054
2587,ENSMUSG00000021055
2588,ENSMUSG00000021057
2589,ENSMUSG00000021061
2590,ENSMUSG00000021062
2591,ENSMUSG00000021065
2592,ENSMUSG00000021066
2593,ENSMUSG00000021067
2594,ENSMUSG00000021068
2595,ENSMUSG00000021069
2596,ENSMUSG00000021070
2597,ENSMUSG00000021071
2598,ENSMUSG00000021072
2599,ENSMUSG00000021076
2600,ENSMUSG00000021078
2601,ENSMUSG00000021079
2602,ENSMUSG00000021086
2603,ENSMUSG00000021087
2604,ENSMUSG00000021090
2605,ENSMUSG00000021095
2606,ENSMUSG00000021096
2607,ENSMUSG00000021097
2608,ENSMUSG00000021098
2609,ENSMUSG00000021099
2610,ENSMUSG00000021102
2611,ENSMUSG00000021103
2612,ENSMUSG00000021108
2613,ENSMUSG00000021109
2614,ENSMUSG00000021111
2615,ENSMUSG00000021113
2616,ENSMUSG00000021114
2617,ENSMUSG00000021115
2618,ENSMUSG00000021116
2619,ENSMUSG00000021118
2620,ENSMUSG00000021120
2621,ENSMUSG00000021123
2622,ENSMUSG00000021124
2623,ENSMUSG00000021125
2624,ENSMUSG00000021127
2625,ENSMUSG00000021130
2626,ENSMUSG00000021131
2627,ENSMUSG00000021133
2628,ENSMUSG00000021134
2629,ENSMUSG00000021135
2630,ENSMUSG00000021136
2631,ENSMUSG00000021140
2632,ENSMUSG00000021143
2633,ENSMUSG00000021144
2634,ENSMUSG00000021147
2635,ENSMUSG00000021149
2636,ENSMUSG00000021156
2637,ENSMUSG00000021171
2638,ENSMUSG00000021175
2639,ENSMUSG00000021176
2640,ENSMUSG00000021177
2641,ENSMUSG00000021178
2642,ENSMUSG00000021179
2643,ENSMUSG00000021180
2644,ENSMUSG00000021182
2645,ENSMUSG00000021186
2646,ENSMUSG00000021187
2647,ENSMUSG00000021188
2648,ENSMUSG00000021189
2649,ENSMUSG00000021190
2650,ENSMUSG00000021192
2651,ENSMUSG00000021193
2652,ENSMUSG00000021194
2653,ENSMUSG00000021196
2654,ENSMUSG00000021198
2655,ENSMUSG00000021200
2656,ENSMUSG00000021203
2657,ENSMUSG00000021209
2658,ENSMUSG00000021215
2659,ENSMUSG00000021216
2660,ENSMUSG00000021217
2661,ENSMUSG00000021218
2662,ENSMUSG00000021219
2663,ENSMUSG00000021221
2664,ENSMUSG00000021223
2665,ENSMUSG00000021224
2666,ENSMUSG00000021234
2667,ENSMUSG00000021235
2668,ENSMUSG00000021236
2669,ENSMUSG00000021238
2670,ENSMUSG00000021239
2671,ENSMUSG00000021240
2672,ENSMUSG00000021241
2673,ENSMUSG00000021242
2674,ENSMUSG00000021243
2675,ENSMUSG00000021244
2676,ENSMUSG00000021245
2677,ENSMUSG00000021248
2678,ENSMUSG00000021250
2679,ENSMUSG00000021253
2680,ENSMUSG00000021254
2681,ENSMUSG00000021255
2682,ENSMUSG00000021256
2683,ENSMUSG00000021257
2684,ENSMUSG00000021258
2685,ENSMUSG00000021259
2686,ENSMUSG00000021260
2687,ENSMUSG00000021262
2688,ENSMUSG00000021263
2689,ENSMUSG00000021264
2690,ENSMUSG00000021265
2691,ENSMUSG00000021270
2692,ENSMUSG00000021271
2693,ENSMUSG00000021273
2694,ENSMUSG00000021275
2695,ENSMUSG00000021276
2696,ENSMUSG00000021277
2697,ENSMUSG00000021278
2698,ENSMUSG00000021279
2699,ENSMUSG00000021280
2700,ENSMUSG00000021281
2701,ENSMUSG00000021282
2702,ENSMUSG00000021285
2703,ENSMUSG00000021286
2704,ENSMUSG00000021287
2705,ENSMUSG00000021288
2706,ENSMUSG00000021294
2707,ENSMUSG00000021301
2708,ENSMUSG00000021302
2709,ENSMUSG00000021303
2710,ENSMUSG00000021306
2711,ENSMUSG00000021311
2712,ENSMUSG00000021313
2713,ENSMUSG00000021314
2714,ENSMUSG00000021318
2715,ENSMUSG00000021319
2716,ENSMUSG00000021322
2717,ENSMUSG00000021326
2718,ENSMUSG00000021335
2719,ENSMUSG00000021336
2720,ENSMUSG00000021337
2721,ENSMUSG00000021339
2722,ENSMUSG00000021340
2723,ENSMUSG00000021356
2724,ENSMUSG00000021357
2725,ENSMUSG00000021359
2726,ENSMUSG00000021360
2727,ENSMUSG00000021361
2728,ENSMUSG00000021362
2729,ENSMUSG00000021363
2730,ENSMUSG00000021364
2731,ENSMUSG00000021365
2732,ENSMUSG00000021366
2733,ENSMUSG00000021367
2734,ENSMUSG00000021368
2735,ENSMUSG00000021371
2736,ENSMUSG00000021373
2737,ENSMUSG00000021374
2738,ENSMUSG00000021375
2739,ENSMUSG00000021376
2740,ENSMUSG00000021377
2741,ENSMUSG00000021379
2742,ENSMUSG00000021381
2743,ENSMUSG00000021384
2744,ENSMUSG00000021385
2745,ENSMUSG00000021388
2746,ENSMUSG00000021390
2747,ENSMUSG00000021391
2748,ENSMUSG00000021392
2749,ENSMUSG00000021395
2750,ENSMUSG00000021396
2751,ENSMUSG00000021400
2752,ENSMUSG00000021408
2753,ENSMUSG00000021411
2754,ENSMUSG00000021413
2755,ENSMUSG00000021414
2756,ENSMUSG00000021418
2757,ENSMUSG00000021420
2758,ENSMUSG00000021423
2759,ENSMUSG00000021427
2760,ENSMUSG00000021428
2761,ENSMUSG00000021431
2762,ENSMUSG00000021432
2763,ENSMUSG00000021448
2764,ENSMUSG00000021451
2765,ENSMUSG00000021453
2766,ENSMUSG00000021456
2767,ENSMUSG00000021457
2768,ENSMUSG00000021460
2769,ENSMUSG00000021461
2770,ENSMUSG00000021464
2771,ENSMUSG00000021466
2772,ENSMUSG00000021468
2773,ENSMUSG00000021469
2774,ENSMUSG00000021474
2775,ENSMUSG00000021476
2776,ENSMUSG00000021478
2777,ENSMUSG00000021481
2778,ENSMUSG00000021483
2779,ENSMUSG00000021484
2780,ENSMUSG00000021485
2781,ENSMUSG00000021486
2782,ENSMUSG00000021488
2783,ENSMUSG00000021490
2784,ENSMUSG00000021492
2785,ENSMUSG00000021493
2786,ENSMUSG00000021494
2787,ENSMUSG00000021495
2788,ENSMUSG00000021496
2789,ENSMUSG00000021497
2790,ENSMUSG00000021499
2791,ENSMUSG00000021500
2792,ENSMUSG00000021501
2793,ENSMUSG00000021504
2794,ENSMUSG00000021506
2795,ENSMUSG00000021508
2796,ENSMUSG00000021509
2797,ENSMUSG00000021518
2798,ENSMUSG00000021519
2799,ENSMUSG00000021520
2800,ENSMUSG00000021532
2801,ENSMUSG00000021534
2802,ENSMUSG00000021536
2803,ENSMUSG00000021537
2804,ENSMUSG00000021538
2805,ENSMUSG00000021539
2806,ENSMUSG00000021540
2807,ENSMUSG00000021541
2808,ENSMUSG00000021546
2809,ENSMUSG00000021548
2810,ENSMUSG00000021549
2811,ENSMUSG00000021550
2812,ENSMUSG00000021552
2813,ENSMUSG00000021553
2814,ENSMUSG00000021555
2815,ENSMUSG00000021556
2816,ENSMUSG00000021557
2817,ENSMUSG00000021559
2818,ENSMUSG00000021565
2819,ENSMUSG00000021567
2820,ENSMUSG00000021569
2821,ENSMUSG00000021572
2822,ENSMUSG00000021573
2823,ENSMUSG00000021575
2824,ENSMUSG00000021576
2825,ENSMUSG00000021577
2826,ENSMUSG00000021578
2827,ENSMUSG00000021579
2828,ENSMUSG00000021583
2829,ENSMUSG00000021585
2830,ENSMUSG00000021587
2831,ENSMUSG00000021589
2832,ENSMUSG00000021590
2833,ENSMUSG00000021591
2834,ENSMUSG00000021592
2835,ENSMUSG00000021594
2836,ENSMUSG00000021595
2837,ENSMUSG00000021596
2838,ENSMUSG00000021597
2839,ENSMUSG00000021604
2840,ENSMUSG00000021606
2841,ENSMUSG00000021607
2842,ENSMUSG00000021608
2843,ENSMUSG00000021609
2844,ENSMUSG00000021610
2845,ENSMUSG00000021611
2846,ENSMUSG00000021612
2847,ENSMUSG00000021613
2848,ENSMUSG00000021614
2849,ENSMUSG00000021615
2850,ENSMUSG00000021619
2851,ENSMUSG00000021620
2852,ENSMUSG00000021621
2853,ENSMUSG00000021622
2854,ENSMUSG00000021624
2855,ENSMUSG00000021629
2856,ENSMUSG00000021635
2857,ENSMUSG00000021636
2858,ENSMUSG00000021638
2859,ENSMUSG00000021643
2860,ENSMUSG00000021646
2861,ENSMUSG00000021647
2862,ENSMUSG00000021650
2863,ENSMUSG00000021660
2864,ENSMUSG00000021661
2865,ENSMUSG00000021662
2866,ENSMUSG00000021665
2867,ENSMUSG00000021666
2868,ENSMUSG00000021668
2869,ENSMUSG00000021670
2870,ENSMUSG00000021671
2871,ENSMUSG00000021675
2872,ENSMUSG00000021676
2873,ENSMUSG00000021678
2874,ENSMUSG00000021679
2875,ENSMUSG00000021680
2876,ENSMUSG00000021681
2877,ENSMUSG00000021684
2878,ENSMUSG00000021685
2879,ENSMUSG00000021686
2880,ENSMUSG00000021687
2881,ENSMUSG00000021690
2882,ENSMUSG00000021692
2883,ENSMUSG00000021693
2884,ENSMUSG00000021694
2885,ENSMUSG00000021696
2886,ENSMUSG00000021697
2887,ENSMUSG00000021699
2888,ENSMUSG00000021700
2889,ENSMUSG00000021701
2890,ENSMUSG00000021702
2891,ENSMUSG00000021703
2892,ENSMUSG00000021704
2893,ENSMUSG00000021708
2894,ENSMUSG00000021709
2895,ENSMUSG00000021710
2896,ENSMUSG00000021711
2897,ENSMUSG00000021712
2898,ENSMUSG00000021713
2899,ENSMUSG00000021714
2900,ENSMUSG00000021715
2901,ENSMUSG00000021716
